FECH;ADUA;PAIS;COD_PAI4;COD_SAL1;COD_SAL;DPTO2;VIA;BANDERA;REGIM;MODAD;FINALID;CER_ORI1;SISESP;DPTO1;UNID;CODUNI2;CANTI;PBK;PNK;FOBDOL;FOBPES
2310;35;589;PER;35;BUN;11;8;628;1;198;1;8;2;11;33;KG;357,2;387,57;357,2;5467,04;23982045,68
2310;35;589;PER;35;BUN;11;8;628;1;198;1;8;2;11;11;U;26088;490,65;452,2;2796;12265101,36
2310;35;589;PER;35;BUN;11;8;628;1;198;1;8;2;11;11;U;5;1299,99;1210;13530;59351509,8
2310;35;589;PER;35;BUN;11;8;628;1;198;1;8;2;11;11;U;82;237,9;215,9;1168,8;4966231,2
2310;35;589;PER;35;BUN;11;8;628;1;198;1;8;2;11;11;U;5208;2747,61;2532,3;7679,4;33686916,8
2310;35;589;PER;35;BUN;11;8;628;1;199;1;1;2;11;11;U;4063;8419,79;8419,79;27715,75;121579571,9
2310;35;589;PER;35;BUN;11;8;628;1;199;1;8;2;11;33;KG;852;958;852;3717;15793533
2310;35;589;PER;35;BUN;13;1;351;1;198;1;8;2;13;33;KG;525;525;525;12366,72;50131714,86
2310;35;589;PER;35;BUN;13;3;23;1;198;1;8;2;11;33;KG;1640;1739,07;1640;20699;90799475,34
2310;35;589;PER;35;BUN;13;3;23;1;198;1;8;2;11;33;KG;2912;3087,92;2912;19373,6;84985396,17
2310;35;589;PER;35;BUN;15;8;218;1;198;1;8;2;11;33;KG;4725;4797;4725;4488,75;19075885,76
2310;35;589;PER;35;BUN;17;0;580;1;198;1;8;1;17;11;U;436;20951,81;20492;92851,46;376397534,5
2310;35;589;PER;35;BUN;17;0;580;1;198;1;8;1;17;11;U;283;15102,41;14771,1;67752,88;274653914,8
2310;35;589;PER;35;BUN;17;0;580;1;198;1;8;1;17;11;U;128;8375,82;8192;33040,56;133938500,5
2310;35;589;PER;35;BUN;17;0;580;1;199;1;8;1;17;11;U;535;25680;25145;112964,8;457932187,6
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;1;17;33;KG;62829,71;71166,33;62829,71;163916,18;674985501,9
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;1;17;33;KG;25322,26;29953,47;25322,26;94611,33;388144947,3
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;1;17;33;KG;1605,6;1879,16;1605,6;7385,76;30249745,76
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;1;17;33;KG;2160,07;2539,04;2160,07;10998,46;45230024,49
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;1;17;11;U;708;34083,61;33276;150207,82;637555980
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;1;17;11;U;40;2136,84;2088;9991,89;43009678,56
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;1;17;11;U;285;18419,44;17958;77417,48;328353969,5
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;2;11;33;KG;50000;51500;50000;59976;247138305,1
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;2;17;11;U;1050;9463,74;9085;30238;128574697,4
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;2;17;11;U;10;2,81;2,7;72,7;309126,94
2310;35;589;PER;35;BUN;17;1;351;1;198;1;8;2;17;11;U;100;8,54;8,2;667,8;2839545,7
2310;35;589;PER;35;BUN;17;1;351;1;199;1;8;1;17;11;U;874;41998,65;41078;185874,04;784646813,7
2310;35;589;PER;35;BUN;17;1;351;1;199;1;8;1;17;11;U;432;23814,75;23290,2;105167,94;443954890,2
2310;35;589;PER;35;BUN;17;1;351;1;199;1;8;1;17;11;U;680;44197,67;42866;182041,74;768469180,8
2310;35;589;PER;35;BUN;17;1;351;1;104;2;8;2;17;11;U;5793;13839,7;13839,7;5793;23763909,38
2310;35;589;PER;35;BUN;17;1;741;1;198;1;8;1;17;33;KG;49328,52;55525,61;49328,52;94518,63;401609658,9
2310;35;589;PER;35;BUN;17;1;741;1;198;1;8;1;17;33;KG;12543,84;14909,26;12543,84;48689,78;206882875,2
2310;35;589;PER;35;BUN;17;1;741;1;198;1;8;1;17;33;KG;1365,12;1604,78;1365,12;6031,32;25627078,68
2310;35;589;PER;35;BUN;17;1;741;1;198;1;8;1;17;33;KG;4320;4784,4;4320;7158;30414342
2310;35;589;PER;35;BUN;17;1;741;1;199;1;8;1;17;11;U;214;10333,33;10058;45732,23;185387484,7
2310;35;589;PER;35;BUN;17;1;741;1;199;1;8;1;17;11;U;50;3030,75;2950;13012,55;52749754,68
2310;35;589;PER;35;BUN;17;1;741;1;199;1;8;1;17;11;U;139;8853,91;8618;39704,13;160951014
2310;35;589;PER;35;BUN;17;2;232;1;198;1;8;1;17;33;KG;83593,43;100164,39;83593,43;252951,89;1071958489
2310;35;589;PER;35;BUN;17;2;232;1;198;1;8;1;17;33;KG;109355,62;128278,81;109355,62;402390,91;1667790504
2310;35;589;PER;35;BUN;17;2;232;1;198;1;8;1;17;33;KG;1483,32;1733,62;1483,32;6823,27;28598180,89
2310;35;589;PER;35;BUN;17;2;232;1;198;1;8;1;17;33;KG;23120,03;25739,55;23120,03;41000,73;173723212,7
2310;35;589;PER;35;BUN;17;2;232;1;104;2;8;2;17;33;KG;108;108;108;15;65799,9
2310;35;589;PER;35;BUN;17;2;232;1;104;2;8;2;13;11;U;292;1430,8;1430,8;292;1183697,92
2310;35;589;PER;35;BUN;17;2;232;1;104;2;8;2;17;11;U;2797;10714,9;10714,9;2797;11883656,92
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;1;17;11;U;5292;9143,65;8917;24303,6;102378915
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;1;17;11;U;63060;30459,01;29595,91;110462,4;466810676,2
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;1;5;11;U;13620;1910,25;1854,26;7232,4;30597463,76
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;1;17;11;U;600;27,68;27;606;2552775
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;1;17;11;U;13920;8553,3;8302,55;26480,4;112028245
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;17;19;2U;650;1613;1435,57;5102,5;22382932,65
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;17;19;2U;1500;3635,69;3235,77;10200;44743932
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;13;11;U;1116;2507,32;2310;5991,84;25240626
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;13;11;U;144;288,71;266;922,32;3885273
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;13;11;U;528;168,23;155;2697,12;11361618
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;5;11;U;288;128,68;117,84;858,24;3630878,72
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;13;11;U;360;215,98;199;1206,72;5083308
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;13;11;U;240;15,19;14;187,2;788580
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;5;11;U;40560;4495,94;4117,11;13408,8;56727403,36
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;13;11;U;600;19,53;18;384;1617600
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;17;11;U;3120;399,19;365,56;2995,2;12671523,07
2310;35;589;PER;35;BUN;17;3;23;1;198;1;8;2;13;11;U;36;146,53;135;685,08;2885899,5
2310;35;589;PER;35;BUN;17;4;434;1;199;1;8;1;17;11;U;428;20536,97;20116;90991,9;368859324,5
2310;35;589;PER;35;BUN;17;4;434;1;199;1;8;1;17;11;U;456;24266,21;23803,2;103500,42;419565862,6
2310;35;589;PER;35;BUN;17;7;467;1;198;1;1;2;17;61;L;13063,5;16982,55;13063,5;49382,64;216624851,6
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;1;17;33;KG;12910,8;14786,94;12910,8;42132;179018868
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;1;17;33;KG;2304;2746,82;2304;8400;35691600
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;1;17;11;U;24420;12683,32;12326,65;41418;176113063,6
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;1;17;11;U;6060;3383,87;3288,72;10896;46330772,64
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;1;17;11;U;32;1549,69;1504;6723,09;28380784,88
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;1;17;11;U;91;5334,38;5177,1;23051,65;97310004,75
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;1;17;11;U;210;13664,97;13262;57325,89;241994938,8
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;17;33;KG;125;129,88;125;1144,42;4851024,71
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;17;33;KG;115;119,49;115;1165,35;4939743,84
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;17;33;KG;3600;3740,62;3600;6945,98;29442967,32
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;5;33;KG;81,36;87,94;81,36;584,64;2485941,89
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;5;11;U;48;395,63;366;654,72;2783928,36
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;5;11;U;96;20,19;18,68;246,72;1049075,64
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;5;11;U;26460;3116,72;2883,25;9536,4;40549631,07
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;17;11;U;4800;611,05;565,28;4080;17348527,2
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;5;11;U;90;35,34;32,7;376,5;1600911,88
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;17;33;KG;1793,1;2050;1793,1;38759,4;163645675,1
2310;35;589;PER;35;BUN;17;7;467;1;198;1;8;2;5;11;U;144;22,14;20,49;118,08;502086,78
2310;35;589;PER;35;BUN;17;7;467;1;199;1;8;1;17;11;U;321;15408;15087;67890,68;286640561,1
2310;35;589;PER;35;BUN;17;7;467;1;199;1;8;1;17;11;U;265;14115,63;13828,5;61548,46;259863137,5
2310;35;589;PER;35;BUN;17;7;467;1;199;1;8;1;17;11;U;159;10471,84;10176;41480,73;176122371,1
2310;35;589;PER;35;BUN;17;7;467;1;2;2;8;2;17;61;L;1300,5;1690,65;1300,5;121,38;532452,79
2310;35;589;PER;35;BUN;17;7;467;1;2;2;8;2;17;82;M2;2,34;0,71;0,6;6;26319,96
2310;35;589;PER;35;BUN;17;7;467;1;2;2;8;2;17;33;KG;65,79;78,68;65,79;13,6;59658,57
2310;35;589;PER;35;BUN;17;7;467;1;2;2;8;2;17;33;KG;13,44;16,07;13,44;0,4;1754,66
2310;35;589;PER;35;BUN;17;7;467;1;2;2;8;2;17;11;U;180;20,66;17,28;3,6;15791,97
2310;35;589;PER;35;BUN;17;7;467;1;2;2;8;2;17;33;KG;12,3;14,7;12,3;24,2;106157,17
2310;35;589;PER;35;BUN;17;7;467;1;2;2;8;2;17;33;KG;22,02;26,08;22,02;130;558154,5
2310;35;589;PER;35;BUN;17;7;467;1;2;2;8;2;17;11;U;300;59,85;50,04;6;26319,95
2310;35;589;PER;35;BUN;17;7;467;1;2;2;8;2;17;11;U;6;71,76;60;0,12;526,39
2310;35;589;PER;35;BUN;17;7;467;1;2;2;8;2;17;11;U;21;59,79;55,86;52,5;223234,72
2310;35;589;PER;35;BUN;17;7;467;1;104;2;8;2;17;11;U;600;433,2;291,6;960;3955795,2
2310;35;589;PER;35;BUN;17;8;218;1;198;1;8;2;17;19;2U;20924;16986,8;15118,25;232069,14;986061775,9
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;1;17;33;KG;21503,87;25780,02;21503,87;69733,3;305896277,7
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;1;17;33;KG;19596,84;23301,63;19596,84;73263,98;321384170,3
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;1;17;33;KG;1257,84;1485,15;1257,84;5787,26;25386741,92
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;1;17;33;KG;3141,54;3727,82;3141,54;6846,21;30031995,53
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;1;17;11;U;13290;23765,27;22566;62201,82;272858235,6
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;1;17;11;U;57000;26419,22;24929;107627,16;472123757,6
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;1;17;11;U;45240;8960,14;8525;63512,4;278607304,6
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;1;17;11;U;20400;8258,95;7760;33444;146707457
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;33;KG;458;494,25;458;3591;15752496,05
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;36;14,74;14;48,48;212665,27
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;33;KG;90;96,3;90;135,6;594831,09
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;17;11;U;246;486,1;450;1062,72;4661791,31
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;4968;11187,33;10408;26883,36;117928160
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;2028;3147,86;2937;9813,36;43047873,74
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;1692;504,36;473;8123,28;35634067,43
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;36;23,3;22;268,08;1175975,8
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;408;235,49;218;1351,8;5929886,98
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;900;26,66;25;570;2500396,2
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;144;121,87;115;480,96;2109807,99
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;36;5,29;5;120,6;529031,19
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;354;1219,84;1141,48;5777,7;25344805,47
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;30;2,11;2;203,4;892246,64
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;40;24,84;23;206,4;905406,62
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;17;11;U;80;40,02;38;792,8;3477744,04
2310;35;589;PER;35;BUN;17;8;628;1;198;1;8;2;13;11;U;336;40,25;38;398,4;1747645,33
2310;35;589;PER;35;BUN;17;8;628;1;104;2;8;2;17;33;KG;40;40;40;40;175466,4
2310;35;589;PER;35;BUN;17;8;628;1;104;2;8;2;17;33;KG;2,4;2,4;2,4;20;87733,2
2310;35;589;PER;35;BUN;17;8;628;1;104;2;8;2;17;11;U;700;7;7;70;307066,2
2310;35;589;PER;35;BUN;17;8;628;1;104;2;8;2;17;33;KG;70;70;70;70;307066,2
2310;35;589;PER;35;BUN;17;8;628;1;104;2;8;2;17;33;KG;1281,6;1281,6;1281,6;178;780825,48
2310;35;589;PER;35;BUN;17;8;628;1;104;2;8;2;17;11;U;1337;6526,1;6526,1;1337;5864964,42
2310;35;589;PER;35;BUN;17;8;628;1;104;2;8;2;17;11;U;9000;98;98;90;394799,4
2310;35;589;PER;35;BUN;19;1;351;1;198;1;8;2;11;33;KG;72242,21;72971,93;72242,21;114861,66;475691524,6
2310;35;589;PER;35;BUN;19;1;351;1;198;1;8;2;11;33;KG;2878,98;2908,06;2878,98;8236,01;34108858,89
2310;35;589;PER;35;BUN;19;2;232;1;198;1;8;2;11;33;KG;218966,22;221178;218966,22;337833,24;1424819338
2310;35;589;PER;35;BUN;19;2;232;1;198;1;8;2;11;33;KG;6198,36;6260,97;6198,36;30316,89;130119595,9
2310;35;589;PER;35;BUN;19;2;232;1;104;2;8;2;11;11;U;1680;690,63;690,63;604,8;2653051,96
2310;35;589;PER;35;BUN;19;7;467;1;198;1;8;1;19;33;KG;125000;125325;125000;92632,5;391891980,8
2310;35;589;PER;35;BUN;19;7;467;1;198;1;8;2;19;33;KG;355,86;363,87;355,86;13334,95;58495891,76
2310;35;589;PER;35;BUN;19;7;467;1;198;1;8;2;19;33;KG;19324,11;19759,11;19324,11;159314,88;698860211,5
2310;35;589;PER;35;BUN;19;7;467;1;198;1;8;2;19;33;KG;14429,82;14929,62;14429,82;39918,4;169208109,8
2310;35;589;PER;35;BUN;19;8;218;1;198;1;8;2;19;33;KG;17205,92;17720,6;17205,92;57265,29;242738974,5
2310;35;589;PER;35;BUN;19;8;628;1;199;1;8;2;19;33;KG;33050,63;33802,59;33050,63;107139,69;469985392,5
2310;35;589;PER;35;BUN;25;0;580;1;199;1;8;2;25;33;KG;81900;84029,4;81900;92292,07;402338050
2310;35;589;PER;35;BUN;25;0;580;1;2;2;8;2;25;11;U;1;42,38;42,38;29,3;127730,42
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;1;25;33;KG;282,27;296,38;282,27;17274,84;73083110,85
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;1;25;33;KG;487,41;511,78;487,41;22201,51;93925930,22
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;1;25;33;KG;213,08;223,73;213,08;7884,86;33357767,56
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;33;KG;2640;3589;2640;19458;82690857,18
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;33;KG;702,56;808,03;702,56;7393,84;31280453,44
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;33;KG;633,27;728,34;633,27;6664,76;28196000,3
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;33;KG;7428,8;8544,12;7428,8;78183,02;330761866,2
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;33;KG;34,03;39,13;34,03;358,15;1515192,97
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;33;KG;970,86;1116,61;970,86;10217,57;43226553,81
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;33;KG;26,1;30,01;26,1;274,73;1162275,48
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;33;KG;195,09;224,37;195,09;2977,67;12597360,47
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;11;U;147013;1363,08;1185,15;12472,88;52767890,85
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;11;U;297000;2080,65;1809,05;19039,11;80547049,15
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;11;U;20598;790,23;687,08;7230,94;30591287,07
2310;35;589;PER;35;BUN;25;1;351;1;198;1;1;2;25;11;U;172855;3004,73;2612,51;27494,82;116319860,4
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;1;25;33;KG;36103,2;41731,88;36103,2;65695,99;266780247,1
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;1;25;33;KG;37800;41160;37800;141803,76;602624856,9
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;1;25;11;U;8240;121533,99;117356;106163,2;448230585,1
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;11;33;KG;1000;1041;1000;7735;31355833,6
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;76;33;KG;19600;20860;19600;29282;123350425
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;61;L;1440;1742,4;1440;9000;37085580
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;33;KG;30,5;34,27;30,5;803,22;3383564,25
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;33;KG;13703;15454,81;13703;162490,4;685996900,6
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;33;KG;4463;5087,88;4463;52559,56;220067403,3
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;5;33;KG;730,94;840,67;730,94;7692,58;32544305,87
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;33;KG;640;719,22;640;563,59;2374122,87
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;33;KG;1600;1798,06;1600;4522,79;19052252,87
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;33;KG;23223,2;25183,11;23223,2;52333,15;217078323,2
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;33;KG;2560;2769,01;2560;5477,39;22204024,48
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;33;KG;5250;7650;5250;39450;159920832
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;80;1,45;1,31;51,1;207508,41
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;87;2,24;2,02;18,27;74191,36
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;5;11;U;10000;778,39;676,79;7122,77;30133661,98
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;33;KG;914,87;923,87;914,87;5463,23;22511894,8
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;5;11;U;80400;1877,5;1632,42;17180,08;72682218,24
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;47;2748,73;2477,02;29878,04;121329641,2
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;8;603,67;544;4798,16;19484512,07
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;12;2391,39;2155;14815,21;60162049,22
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;80;2420,21;2180,97;7269,31;29519432,12
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;1;4905;4883;38406;159055760,6
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;15;1,88;1,7;119,55;485472,22
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;10;998,32;899,64;7075;28730372,25
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;29;4290,39;3866,28;27747,34;112677230,7
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;10;2742,72;2471,6;11953,4;48540725,32
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;25;11;U;11550;2163;2047;80360,66;326330978,9
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;5;11;U;3600;188,15;163,59;1721,67;7283714,31
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;11;33;KG;32632,28;32958,6;32632,28;155659,4;641413236,8
2310;35;589;PER;35;BUN;25;1;351;1;198;1;8;2;11;33;KG;2724,17;2751,4;2724,17;13844,8;57049159,77
2310;35;589;PER;35;BUN;25;1;351;1;199;1;1;2;25;33;KG;2225,47;2278,33;2225,47;9732,78;41361492,49
2310;35;589;PER;35;BUN;25;1;351;1;199;1;8;2;25;33;KG;280,6;287,26;280,6;1227,14;5214989,12
2310;35;589;PER;35;BUN;25;1;351;1;199;1;8;2;25;33;KG;11976,73;12261,2;11976,73;52378,56;222593690,2
2310;35;589;PER;35;BUN;25;1;351;1;2;2;8;2;25;33;KG;12;12,81;12;60;243649,8
2310;35;589;PER;35;BUN;25;1;351;1;2;2;8;2;25;11;U;5;64,07;60;25;101520,75
2310;35;589;PER;35;BUN;25;1;351;1;2;2;8;2;25;11;U;7;51,93;50,75;35;142129,05
2310;35;589;PER;35;BUN;25;1;351;1;2;2;8;2;25;11;U;1;5,13;5,02;5;20304,15
2310;35;589;PER;35;BUN;25;1;351;1;2;2;8;2;25;11;U;10;2,2;2;10;41206,2
2310;35;589;PER;35;BUN;25;1;351;1;2;2;8;2;25;33;KG;7,85;8,03;7,85;5;20304,15
2310;35;589;PER;35;BUN;25;1;351;1;2;2;8;2;25;11;U;5;1,1;1;20;82412,4
2310;35;589;PER;35;BUN;25;1;351;1;2;2;8;2;25;11;U;8;58,09;54,4;40;162433,2
2310;35;589;PER;35;BUN;25;1;351;1;104;2;8;2;11;11;U;904;584,31;519,47;3476,44;14117231,84
2310;35;589;PER;35;BUN;25;1;351;1;104;2;8;2;11;11;U;1442;855,67;760,72;5454,6;22150203,31
2310;35;589;PER;35;BUN;25;1;351;1;104;2;8;2;11;33;KG;30,4;34,19;30,4;495,67;2012831,6
2310;35;589;PER;35;BUN;25;1;351;1;104;2;8;2;11;33;KG;11695,93;13155,88;11695,93;55116,8;223819954,9
2310;35;589;PER;35;BUN;25;1;351;1;104;2;8;2;11;11;U;998;1481,8;1317,36;5419,14;22006206,28
2310;35;589;PER;35;BUN;25;1;351;1;104;2;8;2;11;11;U;33;353,81;314,55;1360,32;5524028,26
2310;35;589;PER;35;BUN;25;1;351;1;104;2;8;2;11;11;U;668;1259,32;1119,57;5210,4;21158548,63
2310;35;589;PER;35;BUN;25;1;741;1;198;1;8;1;25;33;KG;10227,95;10650,44;10227,95;24516,95;107547523,9
2310;35;589;PER;35;BUN;25;1;741;1;198;1;8;2;25;33;KG;6355,55;6599,55;6355,55;25098,04;110096568,1
2310;35;589;PER;35;BUN;25;1;741;1;199;1;8;2;25;33;KG;109200;112039,2;109200;59605,12;259842560,1
2310;35;589;PER;35;BUN;25;1;741;1;2;2;8;2;25;11;U;2;131,04;131,04;51,1;222765,34
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;1;25;33;KG;9789,1;10301,04;9789,1;95834,78;413641630,4
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;1;25;33;KG;560,99;590,75;560,99;27519,3;120520664,1
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;1;25;33;KG;712,74;750,58;712,74;20195,85;88352945,01
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;1;25;33;KG;42,97;45,19;42,97;1259,47;5351556,49
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;1;25;33;KG;1910,01;2009,36;1910,01;20884,29;88624275,73
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;1;25;33;KG;11,91;12,54;11,91;264,39;1159789,03
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;1;25;33;KG;2168,76;2280,94;2168,76;14169,47;59735551,6
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;1;25;33;KG;291,42;306,92;291,42;1094,17;4799751,77
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;2;25;33;KG;263,78;277,8;263,78;7481,51;32818840,65
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;2;25;33;KG;138,03;145,32;138,03;5887,74;25638405,06
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;2;25;33;KG;29,46;31,02;29,46;1101,87;4833529,05
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;2;25;33;KG;55,71;58,57;55,71;1895,9;7959321,13
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;2;25;33;KG;369,3;388,76;369,3;6399,3;27809662,44
2310;35;589;PER;35;BUN;25;2;232;1;198;1;1;2;25;33;KG;121,91;128,39;121,91;1878;8238147,48
2310;35;589;PER;35;BUN;25;2;232;1;198;1;8;1;25;33;KG;1181,93;1243,65;1181,93;14562,11;62115445,12
2310;35;589;PER;35;BUN;25;2;232;1;198;1;8;1;25;33;KG;1,44;1,51;1,44;112,29;492578,05
2310;35;589;PER;35;BUN;25;2;232;1;198;1;8;2;25;33;KG;0,41;0,43;0,41;44,78;196434,63
2310;35;589;PER;35;BUN;25;2;232;1;198;1;8;2;25;33;KG;8,17;8,6;8,17;1661,11;7286724,79
2310;35;589;PER;35;BUN;25;2;232;1;198;1;8;2;25;33;KG;52,72;55,52;52,72;1442,3;6326879,71
2310;35;589;PER;35;BUN;25;2;232;1;198;1;8;2;25;33;KG;460,03;483,81;460,03;9710,35;40932542,08
