FECH;ADUA;PAIS;COD_PAI4;COD_SAL1;COD_SAL;DPTO2;VIA;BANDERA;REGIM;MODAD;FINALID;CER_ORI1;SISESP;DPTO1;UNID;CODUNI2;CANTI;PBK;PNK;FOBDOL;FOBPES
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;33;KG;297,31;312,59;297,31;1472;5954563,84
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;82;M2;6875,13;3398,78;3368,21;25423,91;100318110
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;33;KG;3293,92;3323,82;3293,92;23685,1;93483926,69
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;33;KG;79,09;81;79,09;639,95;2561944,7
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;108;30,46;21,6;2070,18;8193767,37
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;63;19,22;12,6;1971,47;7882942,5
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;16;6,63;5,6;161,05;644108,2
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;241;71,25;52,25;2206,88;8725871,54
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;57;17,17;11,28;560,65;2207557,8
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;185;51,12;37;2922,72;11493859,44
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;1230;342,49;244,9;7383,46;29133158,11
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;480;104,04;66,1;1230,81;4740544,23
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;1;0,27;0,2;9,47;37241,62
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;1702;489,93;335,91;8794,62;34912520,24
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;49;17,17;13,58;534,82;2108999,78
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;224;64,75;44,8;959,89;3855308,8
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;18;7,22;6;280,61;1123998,08
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;50;13,81;10;964,97;3794831,37
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;76;21;15,2;1601,12;6296548,5
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;173;49,99;36,7;2954,05;11649296,11
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;43;12,72;8,6;1109,91;4489830,13
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;213;78,25;61,47;2646,89;10600701,79
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;37;10,94;7,4;540,72;2187331,35
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;218;64,56;41,92;3716,72;14475314,09
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;5;1,52;1;74,02;295969,71
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;20;5,91;4;291,89;1180759,26
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;235;67,27;43,98;3795,93;14737524,6
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;125;34,54;25;1386,69;5453283,22
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;1273;371,34;255,82;16049,54;63723584,89
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;116;32,05;23,2;1587,75;6243969,77
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;850;299,6;232,71;10509,81;41865402,93
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;10;3,05;2;135,5;541798,1
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;346;100,28;75,81;3443,16;13546043,68
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;12;3,42;2,16;284,28;1093002,58
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;446;126,31;86,04;4796,09;18733710,58
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;66;20,13;13,2;481,62;1925762,38
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;44;12,15;8,8;324,32;1275417,58
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;365;105,86;71,46;3949,84;15598295,39
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;21;5,8;4,2;72,75;286095,92
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;19;2U;2664;1254,94;1032,94;26873,16;106330644,6
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;82;M2;44377,25;724497;709822;177694,59;708081707,1
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;16;4262,5;2980;73645;292887916,5
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;1024;1179,26;1132;902,41;3594434,39
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;18720;4193,05;4025;2873,85;11446975,62
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;40702;9615,23;9229,86;9999,42;39829189,77
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;8004;708,39;680;859,55;3423716,58
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;33;KG;568;577;568;9125,01;36346283,58
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;33;KG;342,44;346,05;342,44;2756;10975770
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;32;34,7;32,35;492,19;1963616,61
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;120;92,81;91,85;739,2;2943864
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;89300;2075,44;2039,77;9810;39074701,5
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;1200;546,05;536,66;2581;10280510,15
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;33;KG;22;22,91;22;230,18;916841,46
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;63048;1620;1516,55;51442;206961968,8
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;4258;331,45;328;2647;10541677,5
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;1000;228,49;224,56;1080;4301802
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;18590;1483,1;1338,4;54114,6;206828706,9
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;6100;463,58;440;5039,73;19804491,12
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;25;11;U;103;59,87;57,77;882,65;3529284,85
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;33;KG;57071;60398,11;57071;524670,56;2075995485
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;11;12,05;11,24;171;682213,05
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;537;577,28;538,08;8187,34;32663802,28
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;63;68,85;64,18;976,48;3895715,77
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;100;68;64;6250;24990687,5
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;162;171,68;162,02;2444,73;9753372,57
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;176;189,66;176,79;2689,81;10731131,48
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;61;64,72;61,08;921,67;3677048,54
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;94;102,08;95,16;1447,82;5776150,26
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;7;8,13;7,58;115,35;460194,59
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;30;15,32;15,17;122,1;486263,25
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;1050;1234,09;1221,22;9828,5;39142001,25
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;7;8,17;7,62;115,94;462548,42
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;11;318,17;159,86;5661,18;22165954
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;9;412,19;207,1;7334,18;28716468,39
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;494;245,8;123,5;4373,82;17125386,04
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;42;196,43;190,7;8447,12;34170458,69
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;615;250;241;7070;28206118,5
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;1;2;11;11;U;160;72,8;72,05;579,84;2309212,8
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;2556,96;2699,76;2556,96;16623,6;66320683,37
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;6946;9075,1;6946;55147,35;220557966
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;61;L;377865,12;414728,33;383485,06;274523,58;1088110819
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;325;357,53;325;4547,25;17992376,91
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;200;220,02;200;2346;9282558,96
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;206;226,62;206;1116,25;4416733,35
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;100;110,01;100;1348;5333712,48
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;175;185,91;175;7223,89;28829678,11
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;1400;1547,92;1400;19041;76076573,21
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;118750;123975;118750;134187,5;530884932,7
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;82;M2;1561,43;2102,26;2048,64;7072,5;28279461,97
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;7028,39;7200,07;7028,39;34475,65;137352751,2
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;33;KG;533,8;547,77;533,8;1402,4;5607510,42
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;82;M2;4773,6;2461,48;2326,5;85144,61;337867641,1
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;605;625,56;534,04;13424,75;53576566,27
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;269;231,3;198,44;4578,89;18268462,12
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;176;63,29;54,31;1253,82;5001042,85
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;19;4,68;4,02;91,77;366121
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;22;4,48;3,85;87,78;350202,69
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;250;97,05;83,34;1905,02;7574680,31
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;169;56,94;48,94;1127,23;4425245,71
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;1582;481,92;413,19;9766;38695953,15
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;30;8,59;7,38;168,3;671441,26
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;61850;11154,03;9550,29;229259,26;912434182,7
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;9480;1356,75;1162,29;27710,29;110170712,5
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;113;60,12;51,33;1290,46;5150071
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;5820;2109,01;1809,02;42120,91;167542529
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;2;0,58;0,5;11,48;45800,03
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;19;2U;376;12,45;10,69;243,82;972732,08
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;213;153,26;131,57;2945,79;11752376,49
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;463;410,87;352,54;7979,41;31835299,74
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;673;622,13;532,07;13068,69;51937434,84
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;4183;2333,24;2000,88;46807,84;186111139,8
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;323;180,74;154,91;3636,98;14511396,16
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;514;305,1;261,06;6376,3;25314357,85
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;2374;1276,3;1090,5;27091,88;107954549,8
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;60;29,29;25,01;628,8;2509465,34
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;178;58,72;50,41;1149,88;4587503,75
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;466;215,92;184,33;4633,63;18492261,29
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;440;130,97;112,34;2600,4;10374968,17
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;163;37,1;31,85;726,44;2898168,7
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;1;11;11;U;5696;1412,7;1352,61;30216,47;122232268,8
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;22752;26544;22752;151114,6;596799424,6
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;5;33;KG;5900,64;6275,53;5900,64;6906,4;27326967,26
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;24696,57;30507,73;24696,57;99692,17;396419656,2
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;61;L;265863,86;290363,49;275168,62;183799,68;732814056,1
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;5;33;KG;2000;2138,85;2000;5460;21603909,6
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;2903;2945,81;2903;3764,67;15228918,37
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;67;M3;190,61;186898;171072;436817,72;1718210029
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;2000;2015,68;2000;6313,03;24272400,87
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;693;738,87;693;882,34;3514492,57
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;440;481,89;440;880,58;3542758,26
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;5;5,15;5;28,65;114117,24
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;22;22,72;22;254,72;1013295,77
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;27;28,09;27;427,76;1691245,34
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;4;4,12;4;70,32;280095,1
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;25;25,78;25;141;561624,15
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;996;1027,38;996;2716,74;10818741,97
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;8;8,42;8;48,72;191263,51
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;11;11,58;11;97,68;383469,21
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;5;5,15;5;87,6;348923,94
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;11;11,47;11;115,36;455791,73
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;5;5,15;5;89;354500,35
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;1;1,03;1;8,96;35689,02
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;613,07;658,36;613,07;5204,8;20940003,4
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;78;82,17;78;1665,45;6538173,63
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;881,69;980,45;881,69;199125,69;796484838,7
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;5;33;KG;100;106,94;100;483;1911115,08
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;7000;7271;7000;34645,12;132415380,9
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;1723,79;1945,88;1723,79;114316,33;459918602
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;400;439,36;400;1010,99;4026924,81
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;5975,36;6563,33;5975,36;36326,9;144695491,7
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;5;33;KG;815,37;867,16;815,37;15344,36;60713949,86
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;4000;4560;4000;22860;92473729,2
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;5;33;KG;146,52;153,34;146,52;3419,46;13677532,24
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;40;42,14;40;467,2;1834119,74
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;5;5,26;5;104,4;409850,38
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;25;25,78;25;552,75;2201686,16
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;100;107,5;100;4404;17319126,36
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;5;33;KG;165,76;176,29;165,76;351,84;1392146,43
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;790,02;845,51;790,02;12305,89;48590298,89
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;1460;1538,3;1460;33394,4;133528593,8
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;33;KG;15;15,47;15;284,55;1133405,33
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;58680,38;72140,35;58680,38;459647,39;1832616369
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;5;33;KG;148,3;160,56;148,3;505,44;2021006,89
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;1452,2;1578,12;1452,2;10269,6;41077092,69
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;59576,52;63976,23;59576,52;73923,22;294527779,2
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;59990;63879,41;59990;89816,11;355202437,6
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;1026,26;1115,33;1026,26;4236;16943618,76
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;14563;15418,45;14563;66626,76;262605302,2
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;263,94;283,44;263,94;997,92;4014841,72
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;1558,01;1667,48;1558,01;4222,8;16694434,03
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;183,33;199,24;183,33;594;2375946,54
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;16252,47;17391,19;16252,47;47150,4;186323125,3
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;4968,92;5497,03;4968,92;24021,13;94902228,64
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;12421,99;13458,49;12421,99;42702,33;170689174,6
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;13348,3;14400,8;13348,3;25965,67;103719592
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;200;214,78;200;680,34;2691343,39
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;8259,2;8950,41;8259,2;6710,27;26893660,37
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;375,12;402,83;375,12;1302,32;5239506,84
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;533,5;579,8;533,5;1860;7439832,6
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;5238;5580,12;5238;18360;72408351,6
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;10720;11566,84;10720;29701,11;119700378,3
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;1009,5;1030;1009,5;8734,97;34860217,07
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;1800;1925,39;1800;5640,46;22555433,79
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;52;33;KG;3000;3126;3000;12000;47874600
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;800;811,79;800;5063;20480948,86
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;59120;59120;59120;35685;141196980,6
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;82;M2;6492,24;6607,73;6296,69;4435,65;17667859,29
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;1498;2797;1498;9788,44;39596393,25
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;29201,98;31400,18;29201,98;120435,72;479173299,3
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;131,72;138,22;131,72;92,73;369357,49
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;9964,02;10456,22;9964,02;7001,39;27887586,57
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;58,77;59,28;58,77;203,4;813296,93
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;33;KG;3514,74;3688,36;3514,74;2460,63;9801058,38
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;98100;1528,03;1341,03;14255,5;56405592,18
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;6000;1531,6;1312,5;9390;37153976,4
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;1200;144,86;133,8;432;1727356,32
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;5876;3618,77;3335,03;5773,72;23070116,56
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;5;19;2U;900;253,36;234;8025;32088042,75
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;19;2U;9862;1686,88;1558;12729,4;50898633,19
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;7500;97,11;87,4;579,71;2308695,07
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;82;M2;21,32;14,74;14,62;170;663761,9
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;82;M2;3,75;2,65;2,63;191,6;766114,51
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;11;U;200;162,43;146,18;2957,05;11608698,17
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;5434;1464,63;1385,92;15248,58;60971599,61
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;313;294,79;292,01;6281,06;25062344,61
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;76;11;U;425;691,05;662,05;20722;82671455,1
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;2796;753,62;713,12;2641,2;10560864,61
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;82;M2;154822;25,98;24;246;983633,46
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;82;M2;2214,21;2229,44;2124,5;1494,39;5952379,52
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;82;M2;14,5;4,5;4,46;52;204140,04
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;15;3,24;2,92;347,82;1407008,42
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;6;3,4;3,06;137,51;547633,57
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;75;14,12;12,71;553,59;2239393,33
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;72;13,55;12,2;835,23;3378689,1
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;14;7,94;7,15;204,07;812708,77
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;63;11,95;10,76;597,58;2417342,56
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;14;3,02;2,72;221,26;895045,37
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;191;50,79;45,72;2306,16;9292065,88
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;306;53,32;47,99;2259,72;9141064,53
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;57;24,61;22,16;1150,59;4614220,65
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;84;47,65;42,89;1553,74;6187769,55
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;153;74,11;66,7;2396,22;9542946,15
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;16;3,45;3,11;185,43;750105,14
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;27;13,94;12,55;276,31;1100404,57
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;15;3,24;2,92;458,43;1854450,2
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;15;3,24;2,92;316,14;1278855,85
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;5;11;U;174;97,87;90,4;867,36;3468147,63
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;12960;539,52;498,3;5726,4;22897067,66
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;123000;1525,2;1279,2;17220;68135407,2
2312;37;239;ECU;37;IPI;11;9;169;1;198;1;8;2;11;11;U;46;102,97;95,8;544,43;2172754,79
