ADUA,COD_PAI4,CANTI,FOBDOL,FOBPES
3,CAN,613,1225,4898175
3,CAN,7446,38907,155346509
3,CAN,78,166,666646
3,CAN,4047,14822,58908599
3,CAN,622,2874,11401782
3,CAN,1314,5956,23740989
3,CAN,12972,23443,93734334
3,CAN,170,594,2362999
3,CAN,304,1515,6025752
3,CAN,8995,38478,149173200
3,CAN,26,141,555967
3,CAN,184,417,1676099
3,CAN,6381,11454,45800693
3,CAN,700,5390,21469178
3,CAN,6121,17025,68493581
3,CAN,4533,10381,41665939
3,CAN,39,676,2702993
3,CAN,1115,3887,15614171
3,CAN,1843,5271,21074387
3,CAN,124,263,1059794
3,CAN,33,2106,8151338
3,CAN,2,61,236546
3,CAN,1,88,342159
3,CAN,90,1159,4487785
3,CAN,19,1130,4374467
3,CAN,1,23649,92594242
3,CAN,465,3208,12833711
3,CAN,224,1165,4659095
3,CAN,7,61,243595
3,CAN,14,59,235195
3,CAN,884,3273,13092305
3,CAN,4,8,31988
3,CAN,6553,4880,19452723
3,CAN,29,1434,5514765
3,CAN,8361,968,3720123
3,CAN,17400,1375,5286306
3,CAN,6000,663,2548725
3,CAN,0,472,1814558
3,CAN,2,100,402321
3,CAN,15456,2057,8226095
3,CAN,50,5589,22256600
3,CAN,3,5510,21944810
3,CAN,10,5050,20114908
3,CAN,1,1950,7767142
3,CAN,600,20,77157
3,CAN,1300,8,33824
3,CAN,400,4,15827
3,CAN,1,50,201160
3,CAN,4,35790,143107553
3,CAN,2,1950,7699653
3,CAN,450,63,251342
3,CAN,9050,1448,5776868
3,CAN,90425,23486,93719630
3,CAN,1200,240,957492
3,CAN,130925,20197,80602993
3,CAN,9808,34742,138606542
3,CAN,11250,4075,16484272
3,CAN,97500,6825,26422646
3,CAN,184639,51099,204148768
3,CAN,402740,54220,213899430
3,CAN,685575,97339,384896685
3,CAN,3602,547,2177668
3,CAN,1200,360,1421474
3,CAN,34700,9750,38985962
3,CAN,1800,324,1279327
3,CAN,400,76,305764
3,CAN,9950,1864,7360079
3,CAN,9750,1758,7072803
3,CAN,1704,442,1767108
3,CAN,1900,418,1671762
3,CAN,8280,1819,7252529
3,CAN,80,0,320
3,CAN,550,360,1421474
3,CAN,2300,922,3687474
3,CAN,3450,734,2900203
3,CAN,1740,1464,5867438
3,CAN,4550,514,2055234
3,CAN,682,4195,16732335
3,CAN,271,1540,6155906
3,CAN,68325,17428,69744541
3,CAN,55700,8736,35088154
3,CAN,208394,29879,119194446
3,CAN,96,124,494066
3,CAN,36,62,247751
3,CAN,1200,600,2399658
3,CAN,1160,2087,8208937
3,CAN,18050,5332,21390321
3,CAN,1956,5531,21879181
3,CAN,3,708,2799853
3,CAN,322994,88998,354144546
3,CAN,5200,780,3072728
3,CAN,53043,5354,21302307
3,CAN,280,39,156742
3,CAN,14229,14303,57063531
3,CAN,1620,3894,15570198
3,CAN,294881,91545,363717844
3,CAN,1536,1134,4527824
3,CAN,184602,126277,504074469
3,CAN,490,22070,87306272
3,CAN,1,802,3202162
3,CAN,6,2308,9132202
3,CAN,8,15172,60031963
3,CAN,3,150,591388
3,CAN,400,4,15827
3,CAN,11,27659,110620554
3,CAN,36,562,2223303
3,CAN,24576,151101,593189500
3,CAN,383,2591,10465896
3,CAN,947,3500,13800605
3,CAN,1,5000,19992550
3,CAN,480,86,345471
3,CAN,30800,3080,12315411
3,CAN,350,61,240453
3,CAN,102100,10210,40824787
3,CAN,4275,914,3586976
3,CAN,9390,62256,248930039
3,CAN,1200,388,1521628
3,CAN,16,12,48959
3,CAN,2080,536,2143312
3,CAN,1080,275,1107992
3,CAN,10800,1944,7773103
3,CAN,27088,6683,26400095
3,CAN,188496,19031,76096843
3,CAN,113248,11325,45282326
3,CAN,1420,2660,10417593
3,CAN,2492,5383,21075663
3,CAN,1050,3770,14759213
3,CAN,2250,315,1233360
3,CAN,1322,1990,7956235
3,CAN,16405,20211,79133022
3,CAN,840,176,692506
3,CAN,25,134,535988
3,CAN,18180,4563,18241008
3,CAN,25300,3865,15323623
3,CAN,85430,10483,41426850
3,CAN,6800,1904,7582680
3,CAN,36565,11163,44455931
3,CAN,30100,15284,61827142
3,CAN,2500,375,1516958
3,CAN,10401,6486,25924931
3,CAN,5376,1668,6445776
3,CAN,36260,5470,21667484
3,CAN,4872,9815,38833133
3,CAN,381,3189,12612358
3,CAN,27300,2730,10915932
3,CAN,56656,5666,22653958
3,CAN,3137,2495,9810829
3,CAN,25500,3620,14320286
3,CAN,14750,2340,9256759
3,CAN,4600,920,3721602
3,CAN,1250,375,1468286
3,CAN,40,240,942185
3,CAN,290,38,151465
3,CAN,3900,1008,3978996
3,CAN,5200,1220,4795234
3,CAN,43,168,665092
3,CAN,34205,8209,32474610
3,CAN,1705,2199,8700760
3,CAN,1218,2076,8213752
3,CAN,6590,12446,49233300
3,CAN,257,589,2328154
3,CAN,490,1759,6958788
3,CAN,559,1100,4350677
3,CAN,33670,4714,18647227
3,CAN,6350,1334,5275166
3,CAN,1880,790,3123563
3,CAN,10116,5055,19995312
3,CAN,1700,688,2714621
3,CAN,1237,1326,5146503
3,CAN,257,4650,17770621
3,CAN,62850,18268,73072356
3,CAN,52020,6915,27518814
3,CAN,439720,57208,226838753
3,CAN,6850,3497,14146134
3,CAN,6720,6367,25141144
3,CAN,65509,20118,80354277
3,CAN,42780,7602,30072600
3,CAN,36305,6959,27560530
3,CAN,848,242,954844
3,CAN,18850,2660,10225657
3,CAN,1650,360,1437464
3,CAN,1565,578,2286575
3,CAN,17,134,528366
3,CAN,6526,45815,182668528
3,CAN,1696,11674,46477623
3,CAN,30,249,995738
3,CAN,2,1,3990
3,CAN,9778,41151,162687366
3,CAN,565,1808,7229306
3,CAN,4998,29241,116584559
3,CAN,1688,7088,28339440
3,CAN,5935,24333,96839667
3,CAN,50,164,655756
3,CAN,12,69,277274
3,CAN,1715,5670,22672893
3,CAN,2418,14405,57600697
3,CAN,7565,45826,182351172
3,CAN,49,220,881202
3,CAN,5,49,195996
3,CAN,5,59,237435
3,CAN,887,6250,24835185
3,CAN,8504,33205,131694650
3,CAN,1451,7962,31700272
3,CAN,49496,227721,907297269
3,CAN,2471,12775,50537752
3,CAN,84,325,1285977
3,CAN,230,832,3291490
3,CAN,10529,33214,131390915
3,CAN,750,2122,8215217
3,CAN,11200,2016,8060996
3,CAN,12550,1255,5018130
3,CAN,25500,2981,11796091
3,CAN,50375,5038,20142494
3,CAN,77625,10213,40440449
3,CAN,2640,8448,33779412
3,CAN,10940,1118,4425557
3,CAN,3134,3159,12478119
3,CAN,15810,3851,15297408
3,CAN,2257,2465,9758490
3,CAN,422549,105146,403084340
3,CAN,2500,392,1566416
3,CAN,9221,13679,52334723
3,CAN,11400,1516,6061741
3,CAN,10046,25280,96926703
3,CAN,17159,29585,113307748
3,CAN,14675,44226,169264316
3,CAN,5187,28527,109030321
3,CAN,600,1092,4192351
3,CAN,1400,3370,12881073
3,CAN,231480,34549,132201528
3,CAN,256221,906056,3464481882
3,CAN,333,3724,14402262
3,CAN,9222,2712,10433119
3,CAN,158,894,3416913
3,CAN,183276,46300,185292166
3,CAN,323788,47813,189814094
3,CAN,557710,79283,315058983
3,CAN,8130,2187,8829403
3,CAN,8750,2313,9354169
3,CAN,1680,1104,4465923
3,CAN,15820,2733,10931838
3,CAN,600,90,362089
3,CAN,20983,36808,147084596
3,CAN,223150,19884,79328013
3,CAN,323666,94908,373457094
3,CAN,21000,1970,7877065
3,CAN,72800,10305,40666850
3,CAN,67845,10384,39957050
3,CAN,26140,8802,35007420
3,CAN,6197,42941,169405377
3,CAN,525,2226,8819658
3,CAN,1580,10630,42407321
3,CAN,140,754,3008121
3,CAN,11,68,270013
3,CAN,140,1190,4707497
3,CAN,735,2532,10080617
3,CAN,420,1344,5316703
3,CAN,1512,4476,17708497
3,CAN,0,2912,11642661
3,CAN,775,114,455573
3,CAN,200,28,111528
3,CAN,200,29,116308
3,CAN,1,233,913822
3,CAN,2,1615,6323811
3,CAN,176,873,3483240
3,CAN,400,2112,8327679
3,CAN,304,5788,22901331
3,CAN,3330,17848,69881420
3,CAN,100,1100,4398321
3,CAN,100,1100,4398321
3,CAN,1633,1267982,5004332241
3,CAN,1788,5834,23037362
3,CAN,864,2824,11246822
3,CAN,5,1060,4238421
3,CAN,5,1020,4078480
3,CAN,10,1740,6957407
3,CAN,5,700,2798957
3,CAN,10,2120,8476841
3,CAN,461,449,1771512
3,CAN,135,1198,4728772
3,CAN,769563,9615,38280881
3,CAN,120,11720,46361489
3,COL,48,1157,4654009
3,COL,40,232,934873
3,COL,7,55,223127
3,COL,54,868,3493715
3,COL,19,506,2035382
3,COL,40,692,2785872
3,COL,8,816,3282054
3,COL,496,3379,13592737
3,COL,42,163,655622
3,COL,20,280,1116215
3,COL,132,1986,7908050
3,COL,359,7405,29300124
3,COL,82,3998,15694561
3,COL,59,1980,7916912
3,COL,2,80,320113
3,COL,24,344,1347848
3,COL,42,871,3409870
3,COL,77,1039,4085922
3,COL,45,280,1102305
3,COL,136,2323,9095544
3,COL,440,2683,10503846
3,COL,120,463,1811356
3,COL,186,726,2853763
3,COL,24,134,523062
3,COL,337,1190,4680726
3,COL,72,425,1664371
3,COL,1115,3058,11979016
3,COL,992,1904,7487297
3,COL,324,11617,45937283
3,COL,30,195,780309
3,COL,18,444,1777258
3,COL,48,1593,6370266
3,COL,215,1074,4193451
3,COL,309,3349,13084356
3,COL,781,10717,42297315
3,COL,43,397,1536540
3,COL,1156,30242,119572818
3,COL,481,9913,39040189
3,COL,27,550,2131156
3,COL,908,15245,60574299
3,COL,94,1041,4105692
3,COL,64,2066,8222651
3,COL,431,5683,22481035
3,COL,75,3217,12455268
3,COL,375,6580,26024538
3,COL,15,62,246548
3,COL,50,281,1089774
3,COL,90,1753,6839849
3,COL,134,1752,6780845
3,COL,82,895,3548367
3,COL,5328,13710,53967027
3,COL,1,26,104921
3,COL,78,1355,5399807
3,COL,29,2504,9837478
3,COL,14,509,2034122
3,COL,171,9257,36571384
3,COL,70,1666,6642892
3,COL,4,65,260103
3,COL,2,472,1825427
3,COL,240,5477,21576384
3,COL,1,26,102282
3,COL,2,23,90366
3,COL,2,35,135501
3,COL,9,129,514368
3,COL,2,63,250307
3,COL,2,39,156142
3,COL,4,329,1306591
3,COL,20,250,968714
3,COL,2,29,117196
3,COL,1,51,205843
3,COL,127,4913,19313525
3,COL,153,1558,6215312
3,COL,80,1007,4027659
3,COL,252,4411,17544267
3,COL,245,17611,69553923
3,COL,290,2122,8247452
3,COL,40,246,965977
3,COL,45,261,1045131
3,COL,470,11398,44649656
3,COL,10,21,82369
3,COL,78,4815,18852472
3,COL,6,271,1083316
3,COL,14,173,683955
3,COL,14,812,3245990
3,COL,207,1239,4896142
3,COL,102,1674,6610221
3,COL,2,15,61617
3,COL,58,4475,17740608
3,COL,191,5285,20907675
3,COL,694,12080,47721523
3,COL,430,8860,35044720
3,COL,78,963,3801555
3,COL,260,2146,8470353
3,COL,177,8249,31937140
3,COL,10,229,887994
3,COL,292,4311,17087327
3,COL,31,510,2009528
3,COL,72,1474,5761085
3,COL,6,93,361322
3,COL,10,103,410887
3,COL,10,31,123154
3,COL,25,205,819695
3,COL,23,670,2634163
3,COL,587,12490,49005993
3,COL,10,164,653836
3,COL,599,11609,45919050
3,COL,116,3206,12817424
3,COL,43,644,2527837
3,COL,178,1823,7268502
3,COL,16,215,841699
3,COL,4,413,1598367
3,COL,227,2918,11454188
3,COL,240,537,2122106
3,COL,9,46,184891
3,COL,415,7336,29045896
3,COL,836,16360,64630580
3,COL,159,1748,6977934
3,COL,91,3519,14045543
3,COL,612,9376,37089698
3,COL,43,2,9771
3,COL,151,4828,19232202
3,COL,959,21853,86137270
3,COL,49,495,1972894
3,COL,69,1123,4474392
3,COL,122,973,3874729
3,COL,2,36,143354
3,COL,60,1028,4093802
3,COL,302,10281,40254536
3,COL,667,12733,50796985
3,COL,1564,27507,109741430
3,COL,770,11096,44198586
3,KOR,78,3033,12129400
3,KOR,45,1655,6616894
3,KOR,82,1020,4078640
3,KOR,66,2724,10892421
3,KOR,26,509,2036601
3,KOR,12,181,723570
3,KOR,74580,43559,173060983
3,KOR,494,3594,14369645
3,KOR,122820,80364,319467725
3,KOR,1380,15902,63053800
3,KOR,90,1,3599
3,KOR,63180,41104,163426752
3,KOR,18705,11281,44634028
3,KOR,1038,11700,46782567
3,KOR,90,1,3999
3,KOR,38,0,1519
3,KOR,21900,5694,22772754
3,KOR,6690,4186,16727284
3,KOR,290,3,11598
3,KOR,1205,722,2850276
3,KOR,14600,3796,14862972
3,KOR,2180,1655,6492160
3,KOR,1002,10021,38302024
3,KOR,8,8,31760
3,KOR,953,953,3779113
3,KOR,300,300,1190007
3,KOR,553,553,2194362
3,KOR,1,1,3957
3,KOR,36880,14908,59978015
3,KOR,6000,1041,4149742
3,KOR,125400,21969,87582066
3,KOR,3860,921,3706181
3,KOR,73490,30359,120414535
3,KOR,183900,34941,139175244
3,KOR,2400,456,1816316
3,KOR,12240,3650,14540091
3,KOR,261,2232,8890391
3,KOR,354,2272,9083615
3,KOR,73290,22620,90397735
3,KOR,200,38,149438
3,KOR,1868620,382031,1525237055
3,KOR,40600,18332,72750378
3,KOR,282160,52827,211328847
3,KOR,20,54,215920
3,KOR,34486,33350,133357494
3,KOR,222,474,1892590
3,KOR,19600,8199,32977810
3,KOR,12600,2394,9550983
3,KOR,28200,5358,21376009
3,KOR,4240,1192,4795666
3,KOR,29150,12519,49569344
3,KOR,600,114,454079
3,KOR,1630,11688,46627866
3,KOR,50,344,1374488
3,KOR,28200,10229,40865020
3,KOR,9700,1843,7153669
3,KOR,444150,86572,343038616
3,KOR,13530,7259,28765563
3,KOR,27740,4704,18924375
3,KOR,116440,20948,83840068
3,KOR,1840,447,1799180
3,KOR,840,714,2838682
3,KOR,32190,9673,38717093
3,KOR,4000,707,2774734
3,KOR,494700,105930,423609235
3,KOR,17424,7067,27901371
3,KOR,250,2,9789
3,KOR,100,1,3915
3,KOR,7800,4791,19120426
3,KOR,258,632,2520279
3,KOR,88200,16758,66856879
3,KOR,9300,1767,7109012
3,KOR,78000,15174,60302214
3,KOR,11880,4039,15982145
3,KOR,30785,3197,12786178
3,KOR,6811,4552,18129136
3,KOR,12,8,31069
3,KOR,624,2751,10801207
3,KOR,61950,9787,38855532
3,KOR,1200,180,719732
3,KOR,7400,2807,11227200
3,KOR,8900,1529,6113722
3,KOR,1500,270,1079846
3,KOR,99,1,3959
3,KOR,412,3356,13422087
3,KOR,26100,6264,24747113
3,KOR,15000,2892,11440198
3,KOR,258389,57505,228139240
3,KOR,210,372,1470401
3,KOR,620,87,342980
3,KOR,600,168,664588
3,KOR,178904,65047,254429223
3,KOR,53030,9381,37414138
3,KOR,241180,45463,180533058
3,KOR,21490,7332,28601433
3,KOR,2215,1395,5500800
3,KOR,202,1856,7293051
3,KOR,1200,336,1343499
3,KOR,10800,1836,7341264
3,KOR,300,3,11998
3,KOR,250,2,9999
3,KOR,60850,15628,61871338
3,KOR,33600,7377,29208856
3,KOR,713160,138408,547034944
3,KOR,480,72,287959
3,KOR,10,40,158235
3,KOR,102480,33380,130916350
3,KOR,600,108,418117
3,KOR,90650,16851,66189772
3,KOR,11550,1964,7549284
3,KOR,2800,965,3817424
3,KOR,2198,18038,71692420
3,KOR,300,3,11870
3,KOR,300,3,11870
3,KOR,11680,2803,10852449
3,KOR,1840,350,1374833
3,KOR,13300,2691,10605133
3,KOR,7600,1064,4119223
3,KOR,35450,11502,45360935
3,KOR,1360,258,1029077
3,KOR,9360,1750,6939115
3,KOR,1710,687,2748576
3,KOR,18000,3240,12955172
3,KOR,240,51,197909
3,KOR,6700,1679,6641923
3,KOR,830,464,1834737
3,KOR,118520,28978,115429426
3,KOR,30,50,197003
3,KOR,600,150,593382
3,KOR,3900,609,2409131
3,KOR,14900,4355,17121153
3,KOR,31200,5616,22455632
3,KOR,75,8552,33830290
3,KOR,200,2170,8496483
3,KOR,120,503,2001804
3,CIV,4750,2005,8066536
3,CRI,6,72,282420
3,CRI,36,341,1336258
3,CRI,152,833,3183424
3,CRI,259,1469,5665378
3,CRI,2,19,75022
3,CRI,1,10,37906
3,CRI,12,130,510664
3,CRI,6,54,211756
3,CRI,8,128,502184
3,CRI,21,450,1765772
3,CRI,23,234,917659
3,CRI,6,96,376638
3,CRI,16,270,1060115
3,CRI,1,24,94179
3,CRI,84,868,3401209
3,CRI,69,1201,4705404
3,CRI,2,29,112984
3,CRI,4,8425,33895544
3,CRI,133,808,3087452
3,CRI,32,320,1223056
3,CRI,21,252,991013
3,CRI,12,269,1057080
3,CRI,903,13182,52149186
3,CRI,27,1283,5045906
3,CRI,12,386,1519553
3,CRI,81,3056,12016029
3,CRI,24,974,3831916
3,CRI,12,353,1387418
3,CRI,12,336,1321350
3,CRI,77,2210,8690631
3,CRI,90,52,209081
3,CRI,8600,3268,13070137
3,CRI,37,771,3101895
3,CRI,25,435,1750096
3,CRI,2,16,64371
3,CRI,140,2068,7951067
3,CRI,9168,7706,29628106
3,CRI,1,0,192
3,CRI,101,4701,18482096
3,CRI,11,97,391297
3,CRI,19,372,1429616
3,CRI,212,3094,12327282
3,CRI,56,808,3237521
3,CRI,57,798,3143731
3,CRI,362,4639,18399008
3,CRI,2,18,70206
3,CRI,344,4297,16719053
3,CRI,148,1819,7120860
3,CRI,994,22307,88009006
3,CRI,49,85,336978
3,CRI,331,3372,13358403
3,CRI,942,9146,36194883
3,CRI,1078,2889,11579480
3,CRI,123,3241,12553689
3,CRI,24,684,2717804
3,CRI,10393,18210,70013952
3,CRI,46,368,1414890
3,CRI,24,324,1245718
3,CRI,856,19622,78712096
3,CRI,3056,48025,189646511
3,CRI,70,1227,4718351
3,CRI,4887,56132,222789988
3,CRI,2067,24756,98954956
3,CRI,189,2023,7777166
3,CRI,560,15311,58869693
3,CRI,10,42,161982
3,CRI,19,2576,10300162
3,CRI,181,4424,17689608
3,CRI,2999,2887,11099966
3,CRI,16476,54180,216226517
3,CRI,314,316,1250336
3,CRI,941,13482,53805802
3,CRI,135,1934,7719200
3,CRI,2400,5378,21453805
3,CRI,2719,5465,21801933
3,CRI,56,240,956774
3,CRI,123,413,1646168
3,CRI,868,1679,6700290
3,CRI,150,250,999382
3,CRI,48,45,181405
3,CRI,2181,11126,44389010
3,CRI,229,2097,8364291
3,CRI,421,3341,13327251
3,CRI,348,6680,26710047
3,CRI,623,8533,34043947
3,CRI,26,58,230197
3,CRI,77,417,1661687
3,CRI,57,242,963596
3,CRI,140,842,3357406
3,CRI,25,666,2606149
3,CRI,118,1162,4560049
3,CRI,284,2851,11312897
3,CRI,120,953,3772058
3,CRI,32,237,938148
3,CRI,2917,6668,26601123
3,CRI,1688,4523,18044216
3,CRI,666,3721,14756348
3,CRI,337,2352,9294667
3,CRI,26,257,1016373
3,CRI,68,1169,4626758
3,CRI,18,150,587197
3,CRI,22,242,968818
3,CRI,64,1268,5018517
3,CRI,94,1278,5056344
3,CRI,193,2353,9342665
3,CRI,44,714,2816941
3,CRI,142,1813,7199602
3,CRI,49,697,2768188
3,CRI,302,3391,13455328
3,CRI,8000,16880,67224600
3,CRI,25700,6650,26484023
3,CRI,355,5267,20621865
3,CRI,39,3036,11672843
3,CRI,1000,30000,119982900
3,CRI,136,1722,6887018
3,CRI,14,409,1636567
3,CRI,45,4762,18743589
3,CRI,17,1694,6661807
3,CRI,8,89,355149
3,CRI,249,9076,35615606
3,CRI,211,3916,15479726
3,CRI,6,7,27839
3,CRI,141,2789,10723214
3,CRI,358,4740,18640948
3,CRI,10,450,1761944
3,CRI,24,2861,11442369
3,CRI,31,8074,31751732
3,CRI,6178,1377,5496998
3,CRI,40000,3000,11746290
3,CRI,222,67,266394
3,CRI,2,2,9600
3,CRI,30,143,560611
3,CRI,1184,3424,13514953
3,CRI,1041,41645,164206380
3,CRI,12,192,753748
3,CRI,524,35,141605
3,CRI,110,116,460079
3,CRI,7,28,109647
3,CRI,56,331,1319579
3,CRI,391,1283,5118503
3,CRI,287,1526,6101686
3,CRI,62,407,1594089
3,CRI,60,1331,5324080
3,CRI,200,1520,6079863
3,CRI,2800,368,1470367
3,CRI,973,2843,11192162
3,CRI,146,53,209920
3,CRI,12,72,280854
3,CRI,6,34,135549
3,CRI,200,24,94078
3,CRI,21,155,614880
3,CRI,1100,6525,25817859
3,CRI,39,118,466495
3,CRI,64,191,769881
3,CRI,164,170,678450
3,CRI,50431,6080,23239020
3,CRI,225,230,918900
3,CRI,12,2976,11704764
3,CRI,100,10,39326
3,CRI,65,110,432738
3,CRI,457,641,2558793
3,CRI,33,816,3228400
3,CRI,61,744,2971090
3,CRI,10,138,552737
3,CRI,15,98,383744
3,CRI,222,519,2008066
3,CRI,1421,3412,13400974
3,CRI,621,1649,6476089
3,CRI,37,62,251008
3,CRI,338,4128,16474273
3,CRI,731,2881,11412975
3,CRI,305,1014,4023783
3,CRI,12,201,786766
3,CRI,780,1111,4349716
3,CRI,56,446,1779336
3,CRI,616,1450,5703172
3,CRI,399,4354,17385968
3,CRI,898,3241,12806805
3,CRI,36,668,2641652
3,CRI,6,24,95302
3,CRI,300,535,2076600
3,CRI,452,3568,14135704
3,CRI,1091,4457,17422457
3,CRI,46,62,246794
3,CRI,2942,7573,30214737
3,CRI,90,45,179933
3,CRI,41,89,350728
3,CRI,392,2374,9407651
3,CRI,35,93,374260
3,CRI,7,80,319909
3,CRI,271,3452,13479150
3,CRI,6,5,21600
3,CRI,157,531,2107529
3,CRI,12,84,329294
3,CRI,3,40,159890
3,CRI,53,816,3194404
3,CRI,116,114,453421
3,CRI,116,879,3476093
3,CRI,237,1077,4307195
3,CRI,71,188,752983
3,CRI,39,143,575176
3,CRI,15,143,558810
3,CRI,26,474,1896613
3,CRI,57,1390,5476480
3,CRI,66,1295,5125508
3,CRI,64,1023,4060199
3,CRI,289,490,1952084
3,CRI,34,482,1926077
3,CRI,119,3556,14217742
3,CRI,76,63,252272
3,CRI,95,83,328528
3,CRI,3,63,250938
3,CRI,66,1214,4771275
3,CRI,52,680,2689608
3,CRI,584,8758,34831600
3,CRI,567,5686,22676368
3,CRI,164,2522,10038672
3,CRI,92,1087,4301077
3,CRI,1736,654,2606574
3,CRI,187,2458,9779189
3,CRI,14,385,1508654
3,CRI,66,503,2011755
3,CRI,268,357,1414996
3,CRI,28,485,1918870
3,CRI,328,2948,11628116
3,CRI,17,209,822718
3,CRI,4,70,273610
3,CRI,757,1884,7328178
3,CRI,4,78,310686
3,CRI,40,67,267405
3,CRI,160,565,2254049
3,CRI,224,662,2578616
3,CRI,17,23,93660
3,CRI,56,979,3915341
3,CRI,263,394,1566828
3,CRI,1005,2766,10921942
3,CRI,317,1322,5160300
3,CRI,36,617,2414137
3,CRI,389,4335,17301024
3,CRI,358,34221,136831211
3,CRI,1,2,7966
3,CRI,242,218,852781
3,CRI,1244,2234,8837475
3,CRI,2,29,112138
3,CRI,50,1176,4684184
3,CRI,3,5,18622
3,CRI,1,710,2856479
3,CRI,37,890,3575886
3,CRI,3,14,55375
3,CRI,2,4,15933
3,CRI,300,480,1915622
3,CRI,9970,27296,104326486
3,CRI,4,8,31865
3,CRI,3,2,8400
3,CRI,633,2676,10685043
3,CRI,22,62,243016
3,CRI,74,356,1419814
3,CRI,19,38,151360
3,CRI,748,3484,13761158
3,CRI,264,53,206735
3,CRI,679,1662,6523457
3,CRI,18,121,475725
3,CRI,40,452,1753243
3,CRI,330,5283,21077990
3,CRI,4,352,1408248
3,CRI,64,1471,5907255
3,CRI,6,2,7200
3,CRI,1,1130,4500960
3,CRI,1,3,11996
3,CRI,100,1236,4852252
3,CRI,1,148,592286
3,CRI,2000,600,2369124
3,CRI,295,537,2130659
3,CRI,180,746,2947190
3,CRI,2000,620,2448095
3,CRI,1206,615,2428589
3,CRI,206,332,1312193
3,CRI,16,37,145950
3,CRI,39,61,242088
3,CRI,737,1554,6103933
3,CRI,278,685,2730189
3,CRI,36,41,163664
3,CRI,118,159,638805
3,CRI,105,150,588002
3,CRI,175,592,2379729
3,CRI,90,191,748252
3,CRI,299,957,3797900
3,CRI,30,6,25203
3,CRI,119,254,1016211
3,CRI,86,203,801689
3,CRI,7,102,397416
3,CRI,17,8,32662
3,CRI,6,113,442444
3,CRI,4,52,203602
3,CRI,72,1440,5636261
3,CRI,4,82,321065
3,CRI,12,146,569695
3,CRI,195,360,1428091
3,CRI,2,3,11748
3,CRI,74,124,489385
3,CRI,334,909,3606698
3,CRI,1626,36799,145300744
3,CRI,1,20,80424
3,CRI,190,660,2592652
3,CRI,2,1,4593
3,CRI,32,70,275707
3,CRI,8,100,392420
3,CRI,3020,1721,6797017
3,CRI,21,28,111984
3,CRI,2,12,47993
3,CRI,1,10,39994
3,CRI,2,74,295958
3,CRI,5,100,395676
3,CRI,60,12,47481
3,CRI,180,180,712217
3,CRI,40,80,316541
3,CRI,57,320,1266163
3,CRI,20,30,118703
3,CRI,1,2,7914
3,CRI,10,20,79135
3,CRI,2,4,15827
3,CRI,60,60,237406
3,CRI,3,15,59351
3,CRI,4,20,79135
3,CRI,51,4,16318
3,CRI,120,36,142443
3,CRI,1,21,82471
3,CRI,238,4651,18561423
3,CRI,393,6396,25521049
3,CRI,20,71,274519
3,CRI,248,1107,4257589
3,CRI,54500,5966,23858960
3,CRI,512,3171,12277452
3,CRI,35,341,1361888
3,CRI,108,224,903211
3,CRI,74,102,411212
3,CRI,2826,4178,16723416
3,CRI,2,12,48198
3,CRI,2,250,981442
3,CRI,63,87,348853
3,CRI,70,155,624805
3,CRI,129,445,1788679
3,CRI,153,370,1489312
3,CRI,195,383,1541010
3,CRI,17,68,272894
3,CRI,27,64,257445
3,CRI,20,24,96235
3,CRI,104,298,1198756
3,CRI,4,4,16415
3,CRI,22,26,106052
3,CRI,65,245,985083
3,CRI,63,2640,10557295
3,CRI,50,3289,13127281
3,CRI,148,2523,10070587
3,CRI,48,393,1566979
3,CRI,21,6255,24964032
3,CRI,7,1735,6925614
3,CRI,5,9000,35331930
3,CRI,5,1550,6084944
3,CRI,80,1858,7413459
3,CRI,80,1705,6803652
3,CRI,4,1819,7258613
3,CRI,95,881,3517003
3,CRI,50,198,792190
3,CRI,15,652,2604049
3,CRI,43,2724,10870638
3,CRI,36,991,3953845
3,CRI,22,1397,5576616
3,CRI,4,240,965409
3,CRI,57,136,548323
3,CRI,844,25987,103037452
3,CRI,4,40,160767
3,CRI,2362,23430,93473960
3,CRI,23,533,2123019
3,CRI,181,4253,16940337
3,CRI,464,10884,43351410
3,CRI,585,13718,54640852
3,CRI,108,2524,10051479
3,CRI,381,8932,35579288
3,CRI,127,2985,11889703
3,CRI,25,589,2344880
3,CRI,9,1,3067
3,CRI,19,2,6692
3,CRI,19,2,6612
3,CRI,1,0,279
3,CRI,120000,13584,54327257
3,CRI,130000,26354,105400978
3,CRI,133,331,1281644
3,CRI,1877,5897,22830483
3,CRI,188,635,2457016
3,CRI,1542,3727,14427965
3,CRI,108,290,1121985
3,CRI,11,31,120209
3,CRI,613,2331,9024776
3,CRI,169,474,1833325
3,CRI,280,776,3004826
3,CRI,6,56,218040
3,CRI,44,714,2762551
3,CRI,31,296,1144826
3,CRI,34,320,1238167
3,CRI,180,2883,11161739
3,CRI,741,8752,33883937
3,CRI,225000,6622,26483985
3,CRI,120000,2001,8002260
3,CRI,39900,13231,52243330
3,CRI,858,8113,31848045
3,CRI,572,22173,87045313
3,CRI,149,20494,80576564
3,CRI,68,5743,22712831
3,CRI,1347,68105,267468424
3,CRI,88,2826,11121895
3,CRI,76,5136,20162087
3,CRI,534,3867,15403000
